txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > mu+,mu-,MET(3)), (anyBSM(2) > l,nu,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],0.0002566545],
[[340.0,338.0,340.0,338.0],0.0],
[[350.0,310.0,350.0,310.0],0.001372182],
[[350.0,312.0,350.0,312.0],0.001101273],
[[350.0,314.0,350.0,314.0],0.0009118182],
[[350.0,316.0,350.0,316.0],0.0006406273],
[[350.0,318.0,350.0,318.0],0.0001933727],
[[350.0,320.0,350.0,320.0],3.879364e-05],
[[350.0,322.0,350.0,322.0],0.0],
[[350.0,324.0,350.0,324.0],4.752091e-06],
[[350.0,326.0,350.0,326.0],0.0],
[[350.0,328.0,350.0,328.0],0.0],
[[350.0,330.0,350.0,330.0],0.0],
[[350.0,332.0,350.0,332.0],0.0],
[[350.0,334.0,350.0,334.0],0.0],
[[350.0,336.0,350.0,336.0],0.0],
[[350.0,338.0,350.0,338.0],0.0],
[[350.0,340.0,350.0,340.0],0.0],
[[350.0,342.0,350.0,342.0],0.0],
[[350.0,344.0,350.0,344.0],0.0],
[[350.0,346.0,350.0,346.0],0.0],
[[350.0,348.0,350.0,348.0],0.0],
[[360.0,320.0,360.0,320.0],0.001259909],
[[360.0,322.0,360.0,322.0],0.001270727],
[[360.0,324.0,360.0,324.0],0.0009510909],
[[360.0,326.0,360.0,326.0],0.0005571636],
[[360.0,328.0,360.0,328.0],0.0003078818],
[[360.0,330.0,360.0,330.0],2.912636e-05],
[[360.0,332.0,360.0,332.0],0.0],
[[360.0,334.0,360.0,334.0],0.0],
[[360.0,336.0,360.0,336.0],0.0],
[[360.0,338.0,360.0,338.0],0.0],
[[360.0,340.0,360.0,340.0],0.0],
[[360.0,342.0,360.0,342.0],0.0],
[[360.0,344.0,360.0,344.0],0.0],
[[360.0,346.0,360.0,346.0],0.0],
[[360.0,348.0,360.0,348.0],0.0],
[[360.0,350.0,360.0,350.0],0.0],
[[360.0,352.0,360.0,352.0],0.0],
[[360.0,354.0,360.0,354.0],0.0],
[[360.0,356.0,360.0,356.0],0.0],
[[360.0,358.0,360.0,358.0],0.0],
[[370.0,330.0,370.0,330.0],0.001411909],
[[370.0,332.0,370.0,332.0],0.001273273],
[[370.0,334.0,370.0,334.0],0.0009810909],
[[370.0,336.0,370.0,336.0],0.0006282545],
[[370.0,338.0,370.0,338.0],0.0003022545],
[[370.0,340.0,370.0,340.0],9.724545e-06],
[[370.0,342.0,370.0,342.0],0.0],
[[370.0,344.0,370.0,344.0],0.0],
[[370.0,346.0,370.0,346.0],0.0],
[[370.0,348.0,370.0,348.0],0.0],
[[370.0,350.0,370.0,350.0],0.0],
[[370.0,352.0,370.0,352.0],0.0],
[[370.0,354.0,370.0,354.0],0.0],
[[370.0,356.0,370.0,356.0],0.0],
[[370.0,358.0,370.0,358.0],0.0],
[[370.0,360.0,370.0,360.0],0.0],
[[370.0,362.0,370.0,362.0],0.0],
[[370.0,364.0,370.0,364.0],0.0],
[[370.0,366.0,370.0,366.0],0.0],
[[370.0,368.0,370.0,368.0],0.0],
[[380.0,340.0,380.0,340.0],0.001438545],
[[380.0,342.0,380.0,342.0],0.001264273],
[[380.0,344.0,380.0,344.0],0.0009929091],
[[380.0,346.0,380.0,346.0],0.0005983727],
[[380.0,348.0,380.0,348.0],0.0002664091],
[[380.0,350.0,380.0,350.0],2.459455e-05],
[[380.0,352.0,380.0,352.0],0.0],
[[380.0,354.0,380.0,354.0],0.0],
[[380.0,356.0,380.0,356.0],0.0],
[[380.0,358.0,380.0,358.0],0.0],
[[380.0,360.0,380.0,360.0],0.0],
[[380.0,362.0,380.0,362.0],0.0],
[[380.0,364.0,380.0,364.0],0.0],
[[380.0,366.0,380.0,366.0],0.0],
[[380.0,368.0,380.0,368.0],0.0],
[[380.0,370.0,380.0,370.0],0.0],
[[380.0,372.0,380.0,372.0],0.0],
[[380.0,374.0,380.0,374.0],0.0],
[[380.0,376.0,380.0,376.0],0.0],
[[380.0,378.0,380.0,378.0],0.0],
[[390.0,350.0,390.0,350.0],0.001423545],
[[390.0,352.0,390.0,352.0],0.001302455],
[[390.0,354.0,390.0,354.0],0.001033273],
[[390.0,356.0,390.0,356.0],0.0007511364],
[[390.0,358.0,390.0,358.0],0.0003131091],
[[390.0,360.0,390.0,360.0],2.963364e-05],
[[390.0,362.0,390.0,362.0],0.0],
[[390.0,364.0,390.0,364.0],0.0],
[[390.0,366.0,390.0,366.0],0.0],
[[390.0,368.0,390.0,368.0],0.0],
[[390.0,370.0,390.0,370.0],4.974364e-06],
[[390.0,372.0,390.0,372.0],0.0],
[[390.0,374.0,390.0,374.0],0.0],
[[390.0,376.0,390.0,376.0],0.0],
[[390.0,378.0,390.0,378.0],0.0],
[[390.0,380.0,390.0,380.0],0.0],
[[390.0,382.0,390.0,382.0],0.0],
[[390.0,384.0,390.0,384.0],0.0],
[[390.0,386.0,390.0,386.0],0.0],
[[390.0,388.0,390.0,388.0],0.0],
[[400.0,360.0,400.0,360.0],0.001462273],
[[400.0,362.0,400.0,362.0],0.001292636],
[[400.0,364.0,400.0,364.0],0.001050818],
[[400.0,368.0,400.0,368.0],0.0002665455],
[[400.0,370.0,400.0,370.0],2.990182e-05],
[[400.0,372.0,400.0,372.0],0.0],
[[400.0,374.0,400.0,374.0],0.0],
[[400.0,376.0,400.0,376.0],0.0],
[[400.0,378.0,400.0,378.0],0.0],
[[400.0,380.0,400.0,380.0],0.0],
[[400.0,382.0,400.0,382.0],0.0],
[[400.0,384.0,400.0,384.0],0.0],
[[400.0,386.0,400.0,386.0],0.0],
[[400.0,388.0,400.0,388.0],0.0],
[[400.0,390.0,400.0,390.0],0.0],
[[400.0,392.0,400.0,392.0],0.0],
[[400.0,394.0,400.0,394.0],0.0],
[[400.0,396.0,400.0,396.0],0.0],
[[400.0,398.0,400.0,398.0],0.0]]
