txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > l+,l-,MET(3)), (anyBSM(2) > jet,jet,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],0.0],
[[330.0,326.0,330.0,326.0],6.812388e-05],
[[340.0,300.0,340.0,300.0],1.561194e-06],
[[340.0,302.0,340.0,302.0],1.52806e-06],
[[340.0,304.0,340.0,304.0],7.785821e-07],
[[340.0,306.0,340.0,306.0],2.347313e-06],
[[340.0,308.0,340.0,308.0],0.0],
[[340.0,310.0,340.0,310.0],5.46806e-06],
[[340.0,312.0,340.0,312.0],4.788209e-06],
[[340.0,314.0,340.0,314.0],4.777761e-06],
[[340.0,316.0,340.0,316.0],9.42e-06],
[[340.0,318.0,340.0,318.0],1.107015e-05],
[[340.0,320.0,340.0,320.0],1.876567e-05],
[[340.0,322.0,340.0,322.0],2.592985e-05],
[[340.0,324.0,340.0,324.0],3.47e-05],
[[340.0,326.0,340.0,326.0],4.415224e-05],
[[340.0,328.0,340.0,328.0],6.944179e-05],
[[340.0,330.0,340.0,330.0],9.599104e-05],
[[340.0,332.0,340.0,332.0],0.000133294],
[[340.0,334.0,340.0,334.0],0.0001183612],
[[340.0,336.0,340.0,336.0],8.096418e-05],
[[350.0,310.0,350.0,310.0],7.824776e-07],
[[350.0,312.0,350.0,312.0],1.579254e-06],
[[350.0,314.0,350.0,314.0],1.574328e-06],
[[350.0,316.0,350.0,316.0],1.546866e-06],
[[350.0,318.0,350.0,318.0],2.432537e-06],
[[350.0,320.0,350.0,320.0],3.165224e-06],
[[350.0,322.0,350.0,322.0],2.352388e-06],
[[350.0,324.0,350.0,324.0],9.531791e-06],
[[350.0,326.0,350.0,326.0],4.780896e-06],
[[350.0,328.0,350.0,328.0],1.107672e-05],
[[350.0,330.0,350.0,330.0],1.819403e-05],
[[350.0,332.0,350.0,332.0],1.989104e-05],
[[350.0,334.0,350.0,334.0],3.636567e-05],
[[350.0,336.0,350.0,336.0],3.81597e-05],
[[350.0,338.0,350.0,338.0],7.928657e-05],
[[350.0,340.0,350.0,340.0],9.604627e-05],
[[350.0,342.0,350.0,342.0],0.0001420224],
[[350.0,344.0,350.0,344.0],0.000109191],
[[350.0,346.0,350.0,346.0],6.349701e-05],
[[360.0,320.0,360.0,320.0],1.607463e-06],
[[360.0,322.0,360.0,322.0],7.729552e-07],
[[360.0,324.0,360.0,324.0],4.784627e-06],
[[360.0,326.0,360.0,326.0],1.61403e-06],
[[360.0,328.0,360.0,328.0],5.528209e-06],
[[360.0,330.0,360.0,330.0],2.347313e-06],
[[360.0,332.0,360.0,332.0],3.134776e-06],
[[360.0,334.0,360.0,334.0],7.224328e-06],
[[360.0,336.0,360.0,336.0],9.628806e-06],
[[360.0,338.0,360.0,338.0],1.034358e-05],
[[360.0,340.0,360.0,340.0],1.676119e-05],
[[360.0,342.0,360.0,342.0],2.229403e-05],
[[360.0,344.0,360.0,344.0],3.592836e-05],
[[360.0,346.0,360.0,346.0],5.594328e-05],
[[360.0,348.0,360.0,348.0],6.614776e-05],
[[360.0,350.0,360.0,350.0],0.0001013015],
[[360.0,352.0,360.0,352.0],0.000125397],
[[360.0,354.0,360.0,354.0],0.0001278373],
[[360.0,356.0,360.0,356.0],3.848657e-05],
[[370.0,330.0,370.0,330.0],3.183731e-06],
[[370.0,332.0,370.0,332.0],8.116418e-07],
[[370.0,334.0,370.0,334.0],2.363582e-06],
[[370.0,336.0,370.0,336.0],3.259851e-06],
[[370.0,338.0,370.0,338.0],1.615075e-06],
[[370.0,340.0,370.0,340.0],3.237463e-06],
[[370.0,342.0,370.0,342.0],3.193134e-06],
[[370.0,344.0,370.0,344.0],8.069851e-06],
[[370.0,346.0,370.0,346.0],5.655224e-06],
[[370.0,348.0,370.0,348.0],1.290507e-05],
[[370.0,350.0,370.0,350.0],1.849851e-05],
[[370.0,352.0,370.0,352.0],2.64209e-05],
[[370.0,354.0,370.0,354.0],3.855373e-05],
[[370.0,356.0,370.0,356.0],4.640448e-05],
[[370.0,358.0,370.0,358.0],7.070896e-05],
[[370.0,360.0,370.0,360.0],9.376866e-05],
[[370.0,362.0,370.0,362.0],0.0001131239],
[[370.0,364.0,370.0,364.0],0.000161209],
[[370.0,366.0,370.0,366.0],3.225373e-05],
[[380.0,340.0,380.0,340.0],2.388358e-06],
[[380.0,342.0,380.0,342.0],1.562836e-06],
[[380.0,344.0,380.0,344.0],1.595224e-06],
[[380.0,346.0,380.0,346.0],2.475373e-06],
[[380.0,348.0,380.0,348.0],1.64e-06],
[[380.0,350.0,380.0,350.0],1.587164e-06],
[[380.0,352.0,380.0,352.0],4.784179e-06],
[[380.0,354.0,380.0,354.0],5.604179e-06],
[[380.0,356.0,380.0,356.0],1.202e-05],
[[380.0,358.0,380.0,358.0],1.445925e-05],
[[380.0,360.0,380.0,360.0],2.183433e-05],
[[380.0,362.0,380.0,362.0],2.333284e-05],
[[380.0,364.0,380.0,364.0],3.066567e-05],
[[380.0,366.0,380.0,366.0],5.310746e-05],
[[380.0,368.0,380.0,368.0],7.167761e-05],
[[380.0,370.0,380.0,370.0],0.0001018433],
[[380.0,372.0,380.0,372.0],0.0001367776],
[[380.0,374.0,380.0,374.0],0.0001354776],
[[380.0,376.0,380.0,376.0],5.794925e-05],
[[390.0,350.0,390.0,350.0],1.612239e-06],
[[390.0,352.0,390.0,352.0],2.424776e-06],
[[390.0,354.0,390.0,354.0],1.603881e-06],
[[390.0,356.0,390.0,356.0],3.204627e-06],
[[390.0,358.0,390.0,358.0],5.600746e-06],
[[390.0,360.0,390.0,360.0],2.424925e-06],
[[390.0,362.0,390.0,362.0],4.905522e-06],
[[390.0,364.0,390.0,364.0],7.322985e-06],
[[390.0,366.0,390.0,366.0],1.051896e-05],
[[390.0,368.0,390.0,368.0],1.541343e-05],
[[390.0,370.0,390.0,370.0],1.697015e-05],
[[390.0,372.0,390.0,372.0],2.921493e-05],
[[390.0,374.0,390.0,374.0],3.402239e-05],
[[390.0,376.0,390.0,376.0],5.52e-05],
[[390.0,378.0,390.0,378.0],6.659104e-05],
[[390.0,380.0,390.0,380.0],8.689701e-05],
[[390.0,382.0,390.0,382.0],0.0001083791],
[[390.0,384.0,390.0,384.0],0.0001483209],
[[390.0,386.0,390.0,386.0],8.492239e-05],
[[400.0,360.0,400.0,360.0],1.64403e-06],
[[400.0,362.0,400.0,362.0],3.273433e-06],
[[400.0,364.0,400.0,364.0],3.287015e-06],
[[400.0,368.0,400.0,368.0],4.056567e-06],
[[400.0,370.0,400.0,370.0],5.658657e-06],
[[400.0,372.0,400.0,372.0],1.152045e-05],
[[400.0,374.0,400.0,374.0],8.238209e-06],
[[400.0,376.0,400.0,376.0],1.065328e-05],
[[400.0,378.0,400.0,378.0],9.853284e-06],
[[400.0,380.0,400.0,380.0],2.283134e-05],
[[400.0,382.0,400.0,382.0],3.819403e-05],
[[400.0,384.0,400.0,384.0],4.565373e-05],
[[400.0,386.0,400.0,386.0],5.382985e-05],
[[400.0,388.0,400.0,388.0],7.74806e-05],
[[400.0,390.0,400.0,390.0],0.0001018433],
[[400.0,392.0,400.0,392.0],0.0001313403],
[[400.0,394.0,400.0,394.0],0.0002165522],
[[400.0,396.0,400.0,396.0],5.87194e-05]]
