txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > mu+,mu-,MET(3)), (anyBSM(2) > l,nu,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],0.0001623727],
[[340.0,308.0,340.0,308.0],0.002065545],
[[340.0,310.0,340.0,310.0],0.002376273],
[[340.0,312.0,340.0,312.0],0.002769636],
[[340.0,314.0,340.0,314.0],0.002800636],
[[340.0,316.0,340.0,316.0],0.003427545],
[[340.0,318.0,340.0,318.0],0.003738909],
[[340.0,320.0,340.0,320.0],0.003577],
[[340.0,322.0,340.0,322.0],0.003201],
[[340.0,324.0,340.0,324.0],0.002156818],
[[340.0,326.0,340.0,326.0],0.001341091],
[[340.0,328.0,340.0,328.0],0.0003891636],
[[340.0,330.0,340.0,330.0],4.720455e-06],
[[340.0,332.0,340.0,332.0],0.0],
[[340.0,334.0,340.0,334.0],0.0],
[[340.0,336.0,340.0,336.0],0.0],
[[340.0,338.0,340.0,338.0],0.0],
[[350.0,310.0,350.0,310.0],0.001260273],
[[350.0,312.0,350.0,312.0],0.001406455],
[[350.0,314.0,350.0,314.0],0.001511636],
[[350.0,316.0,350.0,316.0],0.001699091],
[[350.0,318.0,350.0,318.0],0.002064545],
[[350.0,320.0,350.0,320.0],0.002371182],
[[350.0,322.0,350.0,322.0],0.002741182],
[[350.0,324.0,350.0,324.0],0.003153182],
[[350.0,326.0,350.0,326.0],0.003432909],
[[350.0,328.0,350.0,328.0],0.003631909],
[[350.0,330.0,350.0,330.0],0.003940727],
[[350.0,332.0,350.0,332.0],0.003035182],
[[350.0,334.0,350.0,334.0],0.002303818],
[[350.0,336.0,350.0,336.0],0.001506727],
[[350.0,338.0,350.0,338.0],0.0004336091],
[[350.0,340.0,350.0,340.0],0.0],
[[350.0,342.0,350.0,342.0],0.0],
[[350.0,344.0,350.0,344.0],0.0],
[[350.0,346.0,350.0,346.0],0.0],
[[350.0,348.0,350.0,348.0],0.0],
[[360.0,320.0,360.0,320.0],0.001119455],
[[360.0,322.0,360.0,322.0],0.001429545],
[[360.0,324.0,360.0,324.0],0.001576],
[[360.0,326.0,360.0,326.0],0.001792091],
[[360.0,328.0,360.0,328.0],0.002078182],
[[360.0,330.0,360.0,330.0],0.002325091],
[[360.0,332.0,360.0,332.0],0.002997364],
[[360.0,334.0,360.0,334.0],0.003243727],
[[360.0,336.0,360.0,336.0],0.003521818],
[[360.0,338.0,360.0,338.0],0.003979909],
[[360.0,340.0,360.0,340.0],0.003853455],
[[360.0,342.0,360.0,342.0],0.003238727],
[[360.0,344.0,360.0,344.0],0.002601727],
[[360.0,346.0,360.0,346.0],0.001349818],
[[360.0,348.0,360.0,348.0],0.0005393182],
[[360.0,350.0,360.0,350.0],0.0],
[[360.0,352.0,360.0,352.0],0.0],
[[360.0,354.0,360.0,354.0],0.0],
[[360.0,356.0,360.0,356.0],0.0],
[[360.0,358.0,360.0,358.0],0.0],
[[370.0,330.0,370.0,330.0],0.001298545],
[[370.0,332.0,370.0,332.0],0.001516818],
[[370.0,334.0,370.0,334.0],0.001525273],
[[370.0,336.0,370.0,336.0],0.001908273],
[[370.0,338.0,370.0,338.0],0.002217909],
[[370.0,340.0,370.0,340.0],0.002395455],
[[370.0,342.0,370.0,342.0],0.002633273],
[[370.0,344.0,370.0,344.0],0.003480182],
[[370.0,346.0,370.0,346.0],0.003778636],
[[370.0,348.0,370.0,348.0],0.003988091],
[[370.0,350.0,370.0,350.0],0.004163545],
[[370.0,352.0,370.0,352.0],0.003236],
[[370.0,354.0,370.0,354.0],0.002617727],
[[370.0,356.0,370.0,356.0],0.001493091],
[[370.0,358.0,370.0,358.0],0.0004422636],
[[370.0,360.0,370.0,360.0],0.0],
[[370.0,362.0,370.0,362.0],0.0],
[[370.0,364.0,370.0,364.0],0.0],
[[370.0,366.0,370.0,366.0],0.0],
[[370.0,368.0,370.0,368.0],0.0],
[[380.0,340.0,380.0,340.0],0.001322818],
[[380.0,342.0,380.0,342.0],0.001667],
[[380.0,344.0,380.0,344.0],0.001590091],
[[380.0,346.0,380.0,346.0],0.001838727],
[[380.0,348.0,380.0,348.0],0.002244273],
[[380.0,350.0,380.0,350.0],0.002402182],
[[380.0,352.0,380.0,352.0],0.003093],
[[380.0,354.0,380.0,354.0],0.003382182],
[[380.0,356.0,380.0,356.0],0.003682455],
[[380.0,358.0,380.0,358.0],0.003937364],
[[380.0,360.0,380.0,360.0],0.004050909],
[[380.0,362.0,380.0,362.0],0.003257455],
[[380.0,364.0,380.0,364.0],0.002372909],
[[380.0,366.0,380.0,366.0],0.001568182],
[[380.0,368.0,380.0,368.0],0.0005199091],
[[380.0,370.0,380.0,370.0],0.0],
[[380.0,372.0,380.0,372.0],0.0],
[[380.0,374.0,380.0,374.0],0.0],
[[380.0,376.0,380.0,376.0],0.0],
[[380.0,378.0,380.0,378.0],0.0],
[[390.0,350.0,390.0,350.0],0.001460455],
[[390.0,352.0,390.0,352.0],0.001558545],
[[390.0,354.0,390.0,354.0],0.001897818],
[[390.0,356.0,390.0,356.0],0.002075273],
[[390.0,358.0,390.0,358.0],0.002444364],
[[390.0,360.0,390.0,360.0],0.002702727],
[[390.0,362.0,390.0,362.0],0.002991636],
[[390.0,364.0,390.0,364.0],0.003296],
[[390.0,366.0,390.0,366.0],0.003611273],
[[390.0,368.0,390.0,368.0],0.004087091],
[[390.0,370.0,390.0,370.0],0.004290364],
[[390.0,372.0,390.0,372.0],0.003290091],
[[390.0,374.0,390.0,374.0],0.002471],
[[390.0,376.0,390.0,376.0],0.001546909],
[[390.0,378.0,390.0,378.0],0.0005296909],
[[390.0,380.0,390.0,380.0],0.0],
[[390.0,382.0,390.0,382.0],0.0],
[[390.0,384.0,390.0,384.0],0.0],
[[390.0,386.0,390.0,386.0],0.0],
[[390.0,388.0,390.0,388.0],0.0],
[[400.0,360.0,400.0,360.0],0.001428273],
[[400.0,362.0,400.0,362.0],0.001487364],
[[400.0,364.0,400.0,364.0],0.001718545],
[[400.0,368.0,400.0,368.0],0.002302364],
[[400.0,370.0,400.0,370.0],0.002621],
[[400.0,372.0,400.0,372.0],0.002990091],
[[400.0,374.0,400.0,374.0],0.003404273],
[[400.0,376.0,400.0,376.0],0.004076182],
[[400.0,378.0,400.0,378.0],0.004256636],
[[400.0,380.0,400.0,380.0],0.004176091],
[[400.0,382.0,400.0,382.0],0.003433455],
[[400.0,384.0,400.0,384.0],0.002517636],
[[400.0,386.0,400.0,386.0],0.001486636],
[[400.0,388.0,400.0,388.0],0.0005454273],
[[400.0,390.0,400.0,390.0],0.0],
[[400.0,392.0,400.0,392.0],0.0],
[[400.0,394.0,400.0,394.0],0.0],
[[400.0,396.0,400.0,396.0],0.0],
[[400.0,398.0,400.0,398.0],0.0]]
